,IP,Date,Time,Time_zone,Request_method,Path,Protocol,Response_code,Response_size,Referrer,User_Agent,dotfile_access,bad_user_agent,no_referrer,suspicious_path,is_bot,ua_browser,ua_os,ua_is_mobile,ua_is_pc
2121,154.83.103.144,07/May/2025,14:33:06,0000,GET,/boleto/keys.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2122,154.83.103.144,07/May/2025,14:33:06,0000,GET,/config/payment_processor.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2123,154.83.103.144,07/May/2025,14:33:06,0000,GET,/eftpos/config.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2124,154.83.103.144,07/May/2025,14:33:07,0000,GET,/ewallets/settings.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2125,154.83.103.144,07/May/2025,14:33:07,0000,GET,/fraud/score_config.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2126,154.83.103.144,07/May/2025,14:33:07,0000,GET,/gateways/params.cfg,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2127,154.83.103.144,07/May/2025,14:33:07,0000,GET,/giropay/config.ini,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2128,154.83.103.144,07/May/2025,14:33:07,0000,GET,/googlepay/gateway_keys.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2129,154.83.103.144,07/May/2025,14:33:07,0000,GET,/ideal/payment_config.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2130,154.83.103.144,07/May/2025,14:33:08,0000,GET,/integration/payments_bridge.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2131,154.83.103.144,07/May/2025,14:33:08,0000,GET,/interac/settings.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2132,154.83.103.144,07/May/2025,14:33:08,0000,GET,/invoices/setup.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2133,154.83.103.144,07/May/2025,14:33:08,0000,GET,/libs/payment/settings.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2134,154.83.103.144,07/May/2025,14:33:08,0000,GET,/mobilepay/env.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2135,154.83.103.144,07/May/2025,14:33:09,0000,GET,/modules/payment/hooks.js,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2136,154.83.103.144,07/May/2025,14:33:09,0000,GET,/payment/sepa/settings.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2137,154.83.103.144,07/May/2025,14:33:09,0000,GET,/payment/upi/config.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2138,154.83.103.144,07/May/2025,14:33:09,0000,GET,/payment/vault/settings.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2139,154.83.103.144,07/May/2025,14:33:09,0000,GET,/payment_orchestrator/settings.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2140,154.83.103.144,07/May/2025,14:33:09,0000,GET,/payments/config/gateway.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2141,154.83.103.144,07/May/2025,14:33:10,0000,GET,/payments/engine/routing_rules.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2142,154.83.103.144,07/May/2025,14:33:10,0000,GET,/paytm_wallet/settings.ini,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2143,154.83.103.144,07/May/2025,14:33:10,0000,GET,/pci/safe_token_store.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2144,154.83.103.144,07/May/2025,14:33:10,0000,GET,/pix/credentials.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2145,154.83.103.144,07/May/2025,14:33:10,0000,GET,/plans/payment_schedule.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2146,154.83.103.144,07/May/2025,14:33:10,0000,GET,/plugins/payment/setup.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2147,154.83.103.144,07/May/2025,14:33:11,0000,GET,/pos/config.ini,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2148,154.83.103.144,07/May/2025,14:33:11,0000,GET,/pos/payment_types.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2149,154.83.103.144,07/May/2025,14:33:11,0000,GET,/pos/terminal_settings.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2150,154.83.103.144,07/May/2025,14:33:11,0000,GET,/processor/api_keys.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2151,154.83.103.144,07/May/2025,14:33:11,0000,GET,/processor/tokens.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2152,154.83.103.144,07/May/2025,14:33:12,0000,GET,/recurrent/payment.cfg,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2153,154.83.103.144,07/May/2025,14:33:12,0000,GET,/redacted/token_map.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2154,154.83.103.144,07/May/2025,14:33:12,0000,GET,/retail/devices/payment_profiles.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2155,154.83.103.144,07/May/2025,14:33:12,0000,GET,/risk/config.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2156,154.83.103.144,07/May/2025,14:33:12,0000,GET,/routing/fallback_map.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2157,154.83.103.144,07/May/2025,14:33:12,0000,GET,/rules/decision_engine.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2158,154.83.103.144,07/May/2025,14:33:13,0000,GET,/samsungpay/config.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2159,154.83.103.144,07/May/2025,14:33:13,0000,GET,/sdk/payments/init.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2160,154.83.103.144,07/May/2025,14:33:13,0000,GET,/secure/tokenization.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2161,154.83.103.144,07/May/2025,14:33:13,0000,GET,/settings/payment_gateway.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2162,154.83.103.144,07/May/2025,14:33:13,0000,GET,/store/checkout_terminal.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2163,154.83.103.144,07/May/2025,14:33:14,0000,GET,/subscriptions/plan_config.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2164,154.83.103.144,07/May/2025,14:33:14,0000,GET,/vault/token_config.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2165,154.83.103.144,07/May/2025,14:33:14,0000,GET,/vault/tokens.db,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2166,154.83.103.144,07/May/2025,14:33:14,0000,GET,/aml/filters.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2167,154.83.103.144,07/May/2025,14:33:14,0000,GET,/api/payments/auto_failover.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2168,154.83.103.144,07/May/2025,14:33:14,0000,GET,/audit/logs/payment_chain.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2169,154.83.103.144,07/May/2025,14:33:15,0000,GET,/audit/traceability.xml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2170,154.83.103.144,07/May/2025,14:33:15,0000,GET,/bank_transfer/routing.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2171,154.83.103.144,07/May/2025,14:33:15,0000,GET,/banking/api_keys.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2172,154.83.103.144,07/May/2025,14:33:15,0000,GET,/banking/oauth_redirects.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2173,154.83.103.144,07/May/2025,14:33:15,0000,GET,/banking/routing_numbers.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2174,154.83.103.144,07/May/2025,14:33:15,0000,GET,/bookkeeping/journal_config.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
2175,154.83.103.144,07/May/2025,14:33:16,0000,GET,/clearinghouse/systems.ini,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2176,154.83.103.144,07/May/2025,14:33:16,0000,GET,/corebanking/settings.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2177,154.83.103.144,07/May/2025,14:33:16,0000,GET,/erp/accounting/chart_of_accounts.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2178,154.83.103.144,07/May/2025,14:33:16,0000,GET,/erp/accounting_rules.ini,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2179,154.83.103.144,07/May/2025,14:33:16,0000,GET,/erp/finance_module/settings.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2180,154.83.103.144,07/May/2025,14:33:17,0000,GET,/erp/integration/payment_reconciliation.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2181,154.83.103.144,07/May/2025,14:33:17,0000,GET,/erp/ledger_map.csv,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
2182,154.83.103.144,07/May/2025,14:33:17,0000,GET,/finance/config/invoicing_rules.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
